Sentiment,Magnitude,DJIA,NASDAQComp,S&P500,SPXL,SPXS,DateTime,FaultyLinks,CommentsAnalyzed
-0.30000001192092896,181.1999969482422,31522.75,14047.5,3932.59,2021-02-16 20:00:07.438844,0,280
-0.20000000298023224,156.60000610351562,31522.75,14047.5,3932.59,2021-02-16 20:30:09.231684,0,269
-0.20000000298023224,157.89999389648438,31522.75,14047.5,3932.59,2021-02-16 21:00:09.581290,0,257
-0.30000001192092896,153.89999389648438,31522.75,14047.5,3932.59,2021-02-17 04:00:08.298649,0,258
-0.30000001192092896,171.8000030517578,31522.75,14047.5,3932.59,2021-02-17 04:30:12.751050,0,266
-0.30000001192092896,168.89999389648438,31522.75,14047.5,3932.59,2021-02-17 05:00:09.930470,0,260
-0.20000000298023224,154.6999969482422,31522.75,14047.5,3932.59,2021-02-17 05:30:08.093437,0,260
-0.20000000298023224,143.10000610351562,31522.75,14047.5,3932.59,2021-02-17 06:00:07.939315,0,240
-0.20000000298023224,168.5,31522.75,14047.5,3932.59,2021-02-17 06:30:09.034102,0,260
-0.20000000298023224,145.1999969482422,31522.75,14047.5,3932.59,2021-02-17 07:00:08.178799,0,220
-0.20000000298023224,136.10000610351562,31522.75,14047.5,3932.59,2021-02-17 07:30:18.520001,0,237
-0.20000000298023224,149.0,31522.75,14047.5,3932.59,2021-02-17 08:00:08.953352,0,260
-0.20000000298023224,167.0,31522.75,14047.5,3932.59,2021-02-17 08:30:08.907102,0,260
-0.30000001192092896,161.39999389648438,31522.75,14047.5,3932.59,2021-02-17 09:00:09.308632,0,255
-0.30000001192092896,174.1999969482422,31522.75,14047.5,3932.59,2021-02-17 09:30:09.485334,0,257
-0.30000001192092896,175.10000610351562,31512.66,13960.47,3918.53,2021-02-17 10:00:09.342769,0,256
-0.30000001192092896,170.1999969482422,31475.41,13890.21,3911.12,2021-02-17 10:30:08.155954,0,251
-0.30000001192092896,191.3000030517578,31544.35,13919.0,3919.83,2021-02-17 11:00:08.541139,0,300
-0.30000001192092896,167.8000030517578,31459.13,13823.43,3907.51,2021-02-17 11:30:10.312881,0,256
-0.20000000298023224,182.3000030517578,31497.97,13852.35,3911.66,2021-02-17 12:00:09.697543,0,278
-0.20000000298023224,189.1999969482422,31509.22,13855.59,3914.58,2021-02-17 12:30:10.756540,0,284
-0.30000001192092896,197.39999389648438,31522.14,13907.62,3919.53,2021-02-17 13:00:24.076090,0,279
-0.30000001192092896,153.89999389648438,31545.62,13916.55,3919.68,2021-02-17 13:30:07.993696,0,233
-0.20000000298023224,166.60000610351562,31537.15,13928.34,3921.26,2021-02-17 14:00:08.159788,0,257
-0.20000000298023224,129.89999389648438,31551.42,13935.65,3923.34,2021-02-17 14:30:07.577457,0,243
-0.20000000298023224,165.3000030517578,31606.09,13930.56,3925.18,2021-02-17 15:00:08.022319,0,261
-0.20000000298023224,130.1999969482422,31624.19,13952.69,3930.02,2021-02-17 15:30:10.411685,0,239
-0.20000000298023224,147.39999389648438,31631.35,13967.56,3930.92,2021-02-17 16:00:07.542477,0,273
-0.20000000298023224,173.60000610351562,31613.02,13965.5,3931.33,2021-02-17 16:30:07.973986,0,284
-0.20000000298023224,153.10000610351562,31613.02,13965.5,3931.33,2021-02-17 17:00:15.802775,0,242
-0.30000001192092896,159.6999969482422,31613.02,13965.5,3931.33,2021-02-17 17:30:09.681691,0,266
-0.20000000298023224,167.6999969482422,31613.02,13965.5,3931.33,2021-02-17 18:00:07.070867,0,280
-0.30000001192092896,167.39999389648438,31613.02,13965.5,3931.33,2021-02-17 18:30:07.956415,0,280
-0.20000000298023224,146.6999969482422,31613.02,13965.5,3931.33,2021-02-17 19:00:08.292938,0,266
-0.20000000298023224,177.0,31613.02,13965.5,3931.33,2021-02-17 19:30:10.756393,0,280
-0.20000000298023224,204.10000610351562,31613.02,13965.5,3931.33,2021-02-17 20:00:09.388603,0,294
-0.20000000298023224,173.5,31613.02,13965.5,3931.33,2021-02-17 20:30:09.925201,0,270
-0.30000001192092896,139.5,31613.02,13965.5,3931.33,2021-02-18 04:00:11.459994,0,229
-0.20000000298023224,134.1999969482422,31613.02,13965.5,3931.33,2021-02-18 04:30:10.037048,0,222
-0.30000001192092896,133.3000030517578,31613.02,13965.5,3931.33,2021-02-18 05:00:07.921656,0,222
-0.30000001192092896,158.10000610351562,31613.02,13965.5,3931.33,2021-02-18 05:30:07.319244,0,248
-0.20000000298023224,128.10000610351562,31613.02,13965.5,3931.33,2021-02-18 06:00:09.299447,0,203
-0.30000001192092896,181.8000030517578,31613.02,13965.5,3931.33,2021-02-18 06:30:07.940940,0,246
-0.20000000298023224,171.89999389648438,31613.02,13965.5,3931.33,2021-02-18 07:00:08.629449,0,260
-0.20000000298023224,158.6999969482422,31613.02,13965.5,3931.33,2021-02-18 07:30:09.322712,0,254
-0.20000000298023224,171.10000610351562,31613.02,13965.5,3931.33,2021-02-18 08:00:09.246956,0,263
-0.20000000298023224,166.6999969482422,31613.02,13965.5,3931.33,2021-02-18 08:30:08.245092,0,260
-0.20000000298023224,146.5,31613.02,13965.5,3931.33,2021-02-18 09:00:08.009485,0,242
-0.20000000298023224,123.5,31613.02,13965.5,3931.33,2021-02-18 09:30:10.674946,0,212
-0.30000001192092896,159.8000030517578,31428.96,13838.56,3901.94,2021-02-18 10:00:08.055856,0,265
-0.30000001192092896,171.0,31306.77,13719.05,3889.62,2021-02-18 10:30:09.060200,0,279
-0.20000000298023224,189.0,31400.43,13783.39,3899.99,2021-02-18 11:00:07.657739,0,300
-0.30000001192092896,185.1999969482422,31396.08,13813.31,3902.31,2021-02-18 11:30:08.091716,0,300
-0.20000000298023224,172.3000030517578,31359.81,13781.75,3894.8,2021-02-18 12:00:09.491939,0,271
-0.20000000298023224,176.3000030517578,31370.82,13799.62,3898.78,2021-02-18 12:30:06.824217,0,281
-0.20000000298023224,190.0,31380.04,13793.51,3900.29,2021-02-18 13:00:34.877401,0,286
-0.20000000298023224,196.89999389648438,31472.76,13835.04,3910.32,2021-02-18 13:30:07.962774,0,287
-0.20000000298023224,209.3000030517578,31477.8,13850.13,3911.47,2021-02-18 14:00:09.855431,0,300
-0.20000000298023224,192.3000030517578,31527.19,13860.3,3915.28,2021-02-18 14:30:07.856420,0,285
-0.20000000298023224,178.8000030517578,31526.73,13871.79,3913.25,2021-02-18 15:00:07.610244,0,290
-0.20000000298023224,205.39999389648438,31529.43,13893.09,3919.3,2021-02-18 15:30:07.776946,0,291
-0.20000000298023224,166.0,31487.81,13868.03,3914.99,2021-02-18 16:00:08.704263,0,260
-0.20000000298023224,191.5,31493.34,13865.36,3913.97,2021-02-18 16:30:09.728561,0,292
-0.20000000298023224,192.89999389648438,31493.34,13865.36,3913.97,2021-02-18 17:00:08.149029,0,292
-0.20000000298023224,173.8000030517578,31493.34,13865.36,3913.97,2021-02-18 17:30:08.924795,0,273
-0.10000000149011612,180.8000030517578,31493.34,13865.36,3913.97,2021-02-18 18:00:08.199640,0,287
-0.20000000298023224,200.60000610351562,31493.34,13865.36,3913.97,2021-02-18 18:30:09.079721,0,284
-0.20000000298023224,185.5,31493.34,13865.36,3913.97,2021-02-18 19:00:09.670377,0,284
-0.30000001192092896,200.0,31493.34,13865.36,3913.97,2021-02-18 19:30:06.712619,0,281
-0.30000001192092896,194.60000610351562,31493.34,13865.36,3913.97,2021-02-18 20:00:07.317869,0,275
-0.30000001192092896,190.39999389648438,31493.34,13865.36,3913.97,2021-02-18 20:30:09.129186,0,285
-0.20000000298023224,156.39999389648438,31493.34,13865.36,3913.97,2021-02-19 04:00:08.511914,0,236
-0.20000000298023224,153.5,31493.34,13865.36,3913.97,2021-02-19 04:30:10.006606,0,240
-0.20000000298023224,163.5,31493.34,13865.36,3913.97,2021-02-19 05:00:09.096734,0,245
-0.30000001192092896,131.60000610351562,31493.34,13865.36,3913.97,2021-02-19 05:30:08.803183,0,240
-0.20000000298023224,102.0999984741211,31493.34,13865.36,3913.97,2021-02-19 06:00:08.167133,0,180
-0.30000001192092896,74.0999984741211,31493.34,13865.36,3913.97,2021-02-19 06:30:08.376635,0,120
0.0,0.0,31493.34,13865.36,3913.97,2021-02-19 07:00:08.872170,0,0
0.0,0.0,31493.34,13865.36,3913.97,2021-02-19 07:30:08.798909,0,0
0.0,0.0,31493.34,13865.36,3913.97,2021-02-19 08:00:07.642270,0,0
0.0,0.0,31493.34,13865.36,3913.97,2021-02-19 08:30:07.411106,0,0
0.0,0.0,31493.34,13865.36,3913.97,2021-02-19 09:00:07.904939,0,0
0.0,0.0,31493.34,13865.36,3913.97,2021-02-19 09:30:08.727245,0,0
0.0,0.0,31578.37,13919.76,3925.97,2021-02-19 10:00:09.875903,0,0
0.0,0.0,31602.85,13939.75,3924.91,2021-02-19 10:30:09.579092,0,0
0.0,0.0,31615.58,13956.57,3924.86,2021-02-19 11:00:07.859398,0,0
0.0,0.0,31637.1,13976.9,3929.73,2021-02-19 11:30:07.647037,0,0
-0.20000000298023224,145.3000030517578,31624.44,13968.47,3924.98,2021-02-19 12:00:11.833515,0,239
-0.20000000298023224,159.10000610351562,31578.11,13916.62,3917.49,2021-02-19 12:30:11.137485,0,260
-0.20000000298023224,162.6999969482422,31545.06,13861.12,3913.08,2021-02-19 13:00:11.023230,0,260
-0.30000001192092896,158.3000030517578,31553.27,13878.33,3911.24,2021-02-19 13:30:11.584149,0,260
-0.30000001192092896,131.60000610351562,31559.25,13890.44,3914.41,2021-02-19 14:00:41.550853,0,240
-0.30000001192092896,155.0,31532.45,13897.5,3910.57,2021-02-19 14:30:09.300720,0,260
-0.30000001192092896,139.8000030517578,31514.04,13880.14,3908.17,2021-02-19 15:00:14.674149,0,260
-0.30000001192092896,163.3000030517578,31549.41,13884.58,3912.02,2021-02-19 15:30:09.577633,0,280
-0.30000001192092896,183.1999969482422,31491.78,13861.38,3905.6,2021-02-19 16:00:13.219950,0,300
-0.20000000298023224,133.10000610351562,31494.32,13874.46,3906.71,2021-02-19 16:30:11.894671,0,234
-0.20000000298023224,147.3000030517578,31494.32,13874.46,3906.71,2021-02-19 17:00:10.026477,0,260
-0.30000001192092896,163.5,31494.32,13874.46,3906.71,2021-02-19 17:30:15.322881,0,269
-0.30000001192092896,171.1999969482422,31494.32,13874.46,3906.71,2021-02-21 21:00:09.614798,0,260
-0.30000001192092896,132.60000610351562,31494.32,13874.46,3906.71,2021-02-22 04:00:08.438840,0,200
-0.20000000298023224,125.5,31494.32,13874.46,3906.71,2021-02-22 04:30:08.471753,0,211
-0.20000000298023224,116.0,31494.32,13874.46,3906.71,2021-02-22 05:00:08.877185,0,200
-0.20000000298023224,134.6999969482422,31494.32,13874.46,3906.71,2021-02-22 05:30:08.152615,0,233
-0.20000000298023224,123.80000305175781,31494.32,13874.46,3906.71,2021-02-22 06:00:08.915530,0,233
-0.30000001192092896,119.69999694824219,31494.32,13874.46,3906.71,2021-02-22 06:30:10.350069,0,200
-0.20000000298023224,110.4000015258789,31494.32,13874.46,3906.71,2021-02-22 07:00:08.342966,0,193
-0.30000001192092896,93.0,31494.32,13874.46,3906.71,2021-02-22 07:30:10.034618,0,167
-0.30000001192092896,100.0,31494.32,13874.46,3906.71,2021-02-22 08:00:09.624446,1,181
-0.30000001192092896,106.0999984741211,31494.32,13874.46,3906.71,2021-02-22 08:30:08.368169,0,188
-0.30000001192092896,107.0999984741211,31494.32,13874.46,3906.71,2021-02-22 09:00:09.813900,0,193
-0.30000001192092896,135.0,31494.32,13874.46,3906.71,2021-02-22 09:30:09.517489,0,234
-0.30000001192092896,132.0,31365.41,13740.45,3887.48,2021-02-22 10:00:08.780959,0,235
-0.30000001192092896,144.60000610351562,31394.79,13672.45,3880.45,2021-02-22 10:30:10.908261,0,255
-0.30000001192092896,135.5,31435.75,13618.58,3876.71,2021-02-22 11:00:07.730569,0,235
-0.30000001192092896,160.6999969482422,31498.65,13654.73,3886.63,2021-02-22 11:30:09.375387,0,267
-0.30000001192092896,175.10000610351562,31520.56,13641.72,3886.3,2021-02-22 12:00:08.130878,0,267
-0.30000001192092896,212.60000610351562,31555.93,13625.13,3886.58,2021-02-22 12:30:10.274957,0,300
-0.30000001192092896,195.39999389648438,31602.82,13663.65,3892.94,2021-02-22 13:00:12.228202,0,293
-0.30000001192092896,192.6999969482422,31608.68,13677.06,3899.07,2021-02-22 13:30:07.997190,0,291
-0.30000001192092896,185.60000610351562,31636.68,13695.39,3901.82,2021-02-22 14:00:08.445764,0,300
-0.20000000298023224,180.10000610351562,31641.04,13675.3,3899.12,2021-02-22 14:30:08.184614,0,300
-0.20000000298023224,159.6999969482422,31629.18,13645.02,3897.21,2021-02-22 15:00:07.903482,0,275
-0.30000001192092896,157.3000030517578,31589.44,13592.74,3887.89,2021-02-22 15:30:08.061897,0,290
-0.20000000298023224,164.0,31528.78,13539.4,3878.64,2021-02-22 16:00:09.387129,0,280
-0.30000001192092896,156.89999389648438,31521.69,13533.05,3876.5,2021-02-22 16:30:08.958317,0,276
-0.20000000298023224,179.3000030517578,31521.69,13533.05,3876.5,2021-02-22 17:00:08.201720,0,280
-0.30000001192092896,142.1999969482422,31521.69,13533.05,3876.5,2021-02-22 17:30:08.293165,0,240
-0.30000001192092896,163.3000030517578,31521.69,13533.05,3876.5,2021-02-22 18:00:07.633656,0,267
-0.20000000298023224,172.10000610351562,31521.69,13533.05,3876.5,2021-02-22 18:30:08.538244,0,248
-0.30000001192092896,163.60000610351562,31521.69,13533.05,3876.5,2021-02-22 19:00:07.842681,0,259
-0.30000001192092896,124.80000305175781,31521.69,13533.05,3876.5,2021-02-22 19:30:10.064985,0,219
-0.30000001192092896,139.6999969482422,31521.69,13533.05,3876.5,2021-02-22 20:00:07.384204,0,218
-0.30000001192092896,117.9000015258789,31521.69,13533.05,3876.5,2021-02-22 20:30:08.229230,0,200
-0.4000000059604645,136.39999389648438,31521.69,13533.05,3876.5,2021-02-22 21:00:09.629480,0,200
-0.30000001192092896,172.5,31521.69,13533.05,3876.5,2021-02-23 04:00:16.613471,0,220
-0.30000001192092896,122.0999984741211,31521.69,13533.05,3876.5,2021-02-23 04:30:08.764746,0,180
-0.20000000298023224,132.0,31521.69,13533.05,3876.5,2021-02-23 05:00:07.279491,0,200
-0.20000000298023224,111.4000015258789,31521.69,13533.05,3876.5,2021-02-23 05:30:10.456891,0,187
-0.30000001192092896,119.80000305175781,31521.69,13533.05,3876.5,2021-02-23 06:00:09.303946,0,193
-0.30000001192092896,134.3000030517578,31521.69,13533.05,3876.5,2021-02-23 06:30:08.055809,0,180
-0.30000001192092896,111.4000015258789,31521.69,13533.05,3876.5,2021-02-23 07:00:08.222510,0,180
-0.4000000059604645,137.3000030517578,31521.69,13533.05,3876.5,2021-02-23 07:30:08.299726,0,200
-0.4000000059604645,114.0,31521.69,13533.05,3876.5,2021-02-23 08:00:09.916484,0,180
-0.4000000059604645,149.60000610351562,31521.69,13533.05,3876.5,2021-02-23 08:30:08.044035,0,220
-0.4000000059604645,148.10000610351562,31521.69,13533.05,3876.5,2021-02-23 09:00:10.071942,0,220
-0.30000001192092896,138.10000610351562,31501.89,13533.05,3876.5,2021-02-23 09:30:07.996926,0,220
-0.4000000059604645,128.39999389648438,31240.81,13128.28,3828.36,2021-02-23 10:00:08.733971,0,195
-0.30000001192092896,158.3000030517578,31374.12,13239.09,3849.16,2021-02-23 10:30:08.944722,0,239
-0.30000001192092896,144.39999389648438,31424.69,13370.33,3860.08,2021-02-23 11:00:10.456158,0,213
-0.20000000298023224,139.89999389648438,31414.24,13303.36,3852.46,2021-02-23 11:30:09.512794,0,218
-0.30000001192092896,163.6999969482422,31377.55,13273.26,3847.44,2021-02-23 12:00:11.834749,0,260
-0.4000000059604645,173.6999969482422,31387.15,13276.33,3847.85,2021-02-23 12:30:07.957569,0,280
-0.30000001192092896,172.10000610351562,31351.36,13228.71,3834.14,2021-02-23 13:00:10.913446,0,247
-0.30000001192092896,139.6999969482422,31441.2,13313.1,3857.84,2021-02-23 13:30:08.283382,0,218
-0.30000001192092896,139.5,31459.63,13327.4,3858.27,2021-02-23 14:00:07.516279,0,216
-0.30000001192092896,147.0,31486.81,13359.96,3864.82,2021-02-23 14:30:07.633079,0,227
-0.30000001192092896,174.10000610351562,31525.4,13365.72,3869.8,2021-02-23 15:00:08.091881,0,269
-0.30000001192092896,159.8000030517578,31640.65,13508.01,3894.7,2021-02-23 15:30:10.510098,0,230
-0.4000000059604645,158.39999389648438,31558.69,13470.91,3882.15,2021-02-23 16:00:08.955113,0,240
-0.30000001192092896,179.0,31537.35,13465.2,3881.37,2021-02-23 16:30:08.636016,0,276
-0.4000000059604645,199.0,31537.35,13465.2,3881.37,2021-02-23 17:00:09.292322,0,280
-0.30000001192092896,186.60000610351562,31537.35,13465.2,3881.37,2021-02-23 17:30:08.786099,0,280
-0.4000000059604645,200.60000610351562,31537.35,13465.2,3881.37,2021-02-23 18:00:09.727793,0,288
-0.30000001192092896,209.1999969482422,31537.35,13465.2,3881.37,2021-02-23 18:30:07.706300,0,299
-0.30000001192092896,152.0,31537.35,13465.2,3881.37,2021-02-23 19:00:08.015540,0,257
-0.30000001192092896,187.0,31537.35,13465.2,3881.37,2021-02-23 19:30:08.238022,0,300
-0.30000001192092896,186.1999969482422,31537.35,13465.2,3881.37,2021-02-23 20:00:08.909616,0,291
-0.30000001192092896,170.3000030517578,31537.35,13465.2,3881.37,2021-02-23 20:30:08.120174,0,280
-0.30000001192092896,173.10000610351562,31537.35,13465.2,3881.37,2021-02-23 21:00:08.722436,0,279
-0.20000000298023224,146.39999389648438,31537.35,13465.2,3881.37,2021-02-24 04:00:09.047573,0,236
-0.20000000298023224,153.6999969482422,31537.35,13465.2,3881.37,2021-02-24 04:30:09.604033,0,240
-0.20000000298023224,167.6999969482422,31537.35,13465.2,3881.37,2021-02-24 05:00:09.027003,0,260
-0.30000001192092896,161.0,31537.35,13465.2,3881.37,2021-02-24 05:30:08.740832,0,248
-0.20000000298023224,145.1999969482422,31537.35,13465.2,3881.37,2021-02-24 06:00:08.078144,0,230
-0.30000001192092896,156.10000610351562,31537.35,13465.2,3881.37,2021-02-24 06:30:06.809625,0,259
-0.20000000298023224,152.5,31537.35,13465.2,3881.37,2021-02-24 07:00:10.162951,0,254
-0.20000000298023224,148.60000610351562,31537.35,13465.2,3881.37,2021-02-24 07:30:10.019751,0,245
-0.30000001192092896,162.60000610351562,31537.35,13465.2,3881.37,2021-02-24 08:00:08.156599,0,257
-0.30000001192092896,190.3000030517578,31537.35,13465.2,3881.37,2021-02-24 08:30:07.844225,0,280
-0.30000001192092896,182.10000610351562,31537.35,13465.2,3881.37,2021-02-24 09:00:08.315051,0,280
-0.30000001192092896,159.1999969482422,31537.35,13465.2,3881.37,2021-02-24 09:30:09.883962,0,252
-0.30000001192092896,178.89999389648438,31481.76,13375.31,3871.38,2021-02-24 10:00:16.446090,0,260
-0.4000000059604645,162.0,31597.24,13387.23,3880.82,2021-02-24 10:30:07.956924,0,260
-0.30000001192092896,165.3000030517578,31675.02,13384.49,3889.81,2021-02-24 11:00:07.628161,0,272
-0.30000001192092896,181.39999389648438,31757.56,13502.46,3900.82,2021-02-24 11:30:08.500715,0,280
-0.30000001192092896,184.10000610351562,31770.81,13503.8,3903.83,2021-02-24 12:00:07.983265,0,279
-0.30000001192092896,211.10000610351562,31832.0,13548.41,3911.76,2021-02-24 12:30:12.048423,0,300
-0.30000001192092896,152.39999389648438,31857.71,13545.11,3912.53,2021-02-24 13:00:39.823062,0,273
-0.20000000298023224,163.60000610351562,31926.99,13555.71,3919.48,2021-02-24 13:30:08.060341,0,260
-0.30000001192092896,165.5,31987.42,13570.3,3924.78,2021-02-24 14:00:09.066769,0,272
-0.30000001192092896,145.60000610351562,31970.25,13555.19,3922.25,2021-02-24 14:30:09.949744,0,240
-0.30000001192092896,149.5,31936.3,13545.88,3918.72,2021-02-24 15:00:07.874136,0,253
-0.4000000059604645,151.8000030517578,31975.05,13576.46,3924.28,2021-02-24 15:30:08.442389,0,240
-0.30000001192092896,151.5,31974.26,13597.6,3927.48,2021-02-24 16:00:09.027179,0,251
-0.20000000298023224,148.3000030517578,31961.86,13597.97,3925.43,2021-02-24 16:30:07.892078,0,260
-0.30000001192092896,173.8000030517578,31961.86,13597.97,3925.43,2021-02-24 17:00:09.538813,0,280
-0.30000001192092896,194.0,31961.86,13597.97,3925.43,2021-02-24 17:30:08.520162,0,288
-0.20000000298023224,155.5,31961.86,13597.97,3925.43,2021-02-24 18:00:07.966653,0,269
-0.30000001192092896,183.8000030517578,31961.86,13597.97,3925.43,2021-02-24 18:30:08.134215,0,286
-0.30000001192092896,201.10000610351562,31961.86,13597.97,3925.43,2021-02-24 19:00:07.788506,0,312
-0.30000001192092896,203.0,31961.86,13597.97,3925.43,2021-02-24 19:30:10.130612,0,312
-0.30000001192092896,195.3000030517578,31961.86,13597.97,3925.43,2021-02-24 20:00:07.777118,0,287
-0.30000001192092896,184.6999969482422,31961.86,13597.97,3925.43,2021-02-24 20:30:09.471609,0,280
-0.30000001192092896,189.0,31961.86,13597.97,3925.43,2021-02-24 21:00:07.769136,0,297
-0.30000001192092896,161.89999389648438,31961.86,13597.97,3925.43,2021-02-25 04:01:28.464442,0,220
-0.30000001192092896,143.0,31961.86,13597.97,3925.43,2021-02-25 04:30:09.315338,0,202
-0.20000000298023224,141.6999969482422,31961.86,13597.97,3925.43,2021-02-25 05:00:08.771914,0,216
-0.30000001192092896,144.89999389648438,31961.86,13597.97,3925.43,2021-02-25 05:30:09.874190,0,200
-0.30000001192092896,141.60000610351562,31961.86,13597.97,3925.43,2021-02-25 06:00:08.168744,0,200
-0.30000001192092896,140.0,31961.86,13597.97,3925.43,2021-02-25 06:30:10.542235,0,200
-0.30000001192092896,128.0,31961.86,13597.97,3925.43,2021-02-25 07:00:08.669548,0,200
-0.30000001192092896,149.8000030517578,31961.86,13597.97,3925.43,2021-02-25 07:30:08.164740,0,205
-0.30000001192092896,155.39999389648438,31961.86,13597.97,3925.43,2021-02-25 08:00:09.417522,0,220
-0.20000000298023224,141.0,31961.86,13597.97,3925.43,2021-02-25 08:30:06.786043,0,200
-0.30000001192092896,175.60000610351562,31961.86,13597.97,3925.43,2021-02-25 09:00:09.362859,0,253
-0.20000000298023224,183.6999969482422,31961.86,13597.97,3925.43,2021-02-25 09:30:10.827731,0,269
-0.30000001192092896,152.3000030517578,31936.81,13549.47,3917.47,2021-02-25 10:00:16.210039,0,227
-0.30000001192092896,175.6999969482422,31883.73,13475.74,3902.74,2021-02-25 10:30:08.295580,0,254
-0.30000001192092896,194.1999969482422,31820.08,13439.2,3887.53,2021-02-25 11:00:08.517926,0,260
-0.30000001192092896,179.1999969482422,31815.25,13412.33,3891.78,2021-02-25 11:30:11.097649,0,240
-0.30000001192092896,182.8000030517578,31656.06,13310.85,3874.84,2021-02-25 12:00:09.480313,0,240
-0.30000001192092896,119.19999694824219,31594.14,13264.68,3865.88,2021-02-25 12:30:08.022820,0,184
-0.30000001192092896,137.8000030517578,31455.24,13169.56,3844.42,2021-02-25 13:00:08.592466,0,220
-0.30000001192092896,187.0,31537.62,13236.99,3852.36,2021-02-25 13:30:07.567727,0,269
-0.30000001192092896,201.1999969482422,31510.55,13198.03,3846.55,2021-02-25 14:00:08.534135,0,283
-0.30000001192092896,149.60000610351562,31658.93,13322.86,3870.43,2021-02-25 14:30:09.468565,0,226
-0.20000000298023224,161.0,31523.62,13231.53,3848.85,2021-02-25 15:00:07.814405,0,269
0.0,0.0,31402.01,13119.43,3829.34,2021-02-26 04:00:11.759019,0,0
0.0,0.0,31402.01,13119.43,3829.34,2021-02-26 04:30:25.267000,0,0
0.0,0.0,31402.01,13119.43,3829.34,2021-02-26 05:00:08.593944,0,0
0.0,0.0,31402.01,13119.43,3829.34,2021-02-26 05:30:08.963668,0,0
0.0,0.0,31402.01,13119.43,3829.34,2021-02-26 06:00:09.709236,0,0
0.0,0.0,31402.01,13119.43,3829.34,2021-02-26 06:30:10.402100,0,0
0.0,0.0,31402.01,13119.43,3829.34,2021-02-26 07:00:08.063156,0,0
-0.20000000298023224,171.60000610351562,31402.01,13119.43,3829.34,2021-02-26 08:06:53.770734,0,280
-0.30000001192092896,189.10000610351562,31402.01,13119.43,3829.34,2021-02-26 08:35:05.224142,0,280
-0.30000001192092896,179.39999389648438,31402.01,13119.43,3829.34,2021-02-26 09:07:42.692481,0,269
-0.30000001192092896,141.89999389648438,31179.84,13140.85,3826.93,2021-02-26 10:08:46.615991,0,240
-0.30000001192092896,151.39999389648438,31126.67,13208.02,3827.53,2021-02-26 11:04:49.156791,0,232
-0.30000001192092896,156.0,31071.71,13201.56,3829.47,2021-02-26 11:34:57.561339,0,260
-0.30000001192092896,139.39999389648438,31167.61,13281.53,3836.52,2021-02-26 12:04:30.473116,0,240
-0.30000001192092896,176.8000030517578,31266.04,13327.04,3856.98,2021-02-26 12:33:17.257879,0,262
-,-,-,-,-,-,-,-,-,
-0.300000, 148.800003, 30932.370000, 13192.350000, 3811.150000,2021-03-01 09:30:09.563272,0,242
-0.300000,168.000000,31483.150000,13415.270000,3873.600000,2021-03-01 10:00:08.875731,0,249
-0.300000,127.099998,31572.550000,13454.550000,3888.820000,2021-03-01 10:30:08.491789,0,216
-0.30000001192092896,134.89999389648438,31623.32,13494.45,3895.57,2021-03-01 11:00:08.973181,0,215
-0.30000001192092896,142.0,31586.65,13512.14,3898.78,2021-03-01 11:30:11.339708,0,236
-0.30000001192092896,141.39999389648438,31587.93,13530.27,3899.62,2021-03-01 12:00:09.299913,0,239
-0.30000001192092896,147.5,31569.95,13525.34,3898.91,2021-03-01 12:30:10.020835,0,230
-0.20000000298023224,158.5,31531.17,13529.78,3898.7,2021-03-01 13:00:12.036822,0,249
-0.30000001192092896,177.0,31524.95,13516.42,3894.32,2021-03-01 13:30:09.222929,0,258
-0.30000001192092896,150.0,31585.82,13529.17,3901.21,2021-03-01 14:00:09.918251,0,239
-0.30000001192092896,126.80000305175781,31647.09,13565.83,3908.49,2021-03-01 14:30:09.560753,0,236
-0.30000001192092896,106.0,31653.45,13589.61,3914.49,2021-03-01 15:00:09.171849,0,175
-0.30000001192092896,104.0999984741211,31591.5,13580.74,3908.01,2021-03-01 15:30:10.240586,0,197
-0.30000001192092896,135.0,31519.43,13573.34,3903.71,2021-03-01 16:00:10.527967,0,224
-0.30000001192092896,164.60000610351562,31535.51,13588.83,3901.82,2021-03-01 16:30:10.185663,0,250
-0.30000001192092896,168.3000030517578,31535.51,13588.83,3901.82,2021-03-02 09:00:12.636821,0,262
-0.30000001192092896,188.5,31535.51,13588.83,3901.82,2021-03-02 09:30:09.801389,0,280
-0.30000001192092896,181.89999389648438,31560.78,13524.92,3898.13,2021-03-02 10:00:08.310742,0,257
-0.30000001192092896,199.3000030517578,31508.61,13514.21,3892.29,2021-03-02 10:30:09.620525,0,278
-0.30000001192092896,212.3000030517578,31512.61,13497.09,3886.01,2021-03-02 11:00:10.602526,0,270
-0.30000001192092896,188.10000610351562,31472.32,13463.41,3878.39,2021-03-02 11:30:12.172615,0,279
-0.30000001192092896,186.89999389648438,31448.62,13448.26,3880.76,2021-03-02 12:00:11.136931,0,262
-0.20000000298023224,203.6999969482422,31497.95,13463.22,3889.47,2021-03-02 12:30:10.225398,0,290
-0.20000000298023224,211.10000610351562,31534.38,13480.0,3892.48,2021-03-02 13:00:38.799784,0,300
-0.30000001192092896,166.1999969482422,31552.99,13482.8,3894.63,2021-03-02 13:30:11.781257,0,271
-0.30000001192092896,217.60000610351562,31562.37,13491.92,3899.43,2021-03-02 14:00:09.004519,0,314
-0.20000000298023224,171.89999389648438,31502.73,13461.58,3893.21,2021-03-02 14:30:11.137361,0,278
